ra dec u g r i z 
162.86408402 44.28251836 20.054468 19.815283 20.033867 20.289875 20.213247 
162.86941567 62.83124387 20.810307 20.371775 20.40679 20.305677 20.320471 
162.88527101 43.65283348 18.756235 18.48382 18.746407 19.001541 19.243521 
162.9025547 50.13449301 18.974958 18.596672 18.547375 18.574495 18.72127 
162.93667189 4.14128901 19.376896 18.995655 19.017181 19.128149 19.267626 
162.94628626 40.96110328 19.147188 18.756006 18.783819 18.897654 19.044952 
162.94821548 5.13508669 19.873049 19.447672 19.66971 19.897324 20.223215 
162.94887945 5.96546659 20.224339 19.770092 20.01977 20.257828 20.266972 
162.95883164 0.94214003 20.400814 20.046528 20.311914 20.641321 20.459784 
162.98973094 7.56571639 20.557053 20.430231 20.802721 20.99865 21.079687 
163.02432744 47.2055383 18.473719 18.035015 18.193689 18.263845 18.522017 
163.02911978 52.94760969 20.250166 19.763069 19.951052 20.163065 20.354729 
163.03628565 57.27036691 17.998625 17.897955 18.238737 18.53619 18.82036 
163.04710362 27.79529274 17.609253 17.881792 18.302919 18.682278 18.980835 
163.0660471 -0.22038129 21.350733 20.544758 20.462597 20.479467 20.592894 
163.10458864 44.45898845 19.783751 19.386406 19.606945 19.797176 20.06238 
163.10981274 0.66485386 19.905611 19.733755 20.029877 20.267389 20.66449 
163.20607051 60.12782581 19.965136 19.670752 19.99651 20.284267 20.484602 
163.27841982 2.84109316 19.370678 18.98003 19.177103 19.370121 19.577477 
163.28547778 10.49396781 18.427174 18.211008 18.582186 18.798552 18.968287 
163.30037639 4.03715129 19.782143 19.248142 19.152908 19.136423 19.215248 
163.31515563 31.9446323 18.81868 18.426941 18.452976 18.531557 18.716492 
163.31734736 36.88474554 19.272579 18.794792 18.884552 19.072275 19.274778 
163.34906394 6.49342453 19.703056 19.242682 19.176434 19.161491 19.314762 
163.35147333 30.76296028 19.988216 20.067778 20.403917 20.641483 20.901476 
163.35246032 61.38003873 18.603973 18.410179 18.693623 18.964943 19.273615 
163.36957451 6.81157307 19.375509 19.190083 19.507343 19.808266 20.11261 
163.38913835 10.72354611 19.837471 19.377001 19.461557 19.588863 19.788815 
163.39646151 65.70030427 20.540958 20.169424 20.166363 20.25996 20.590466 
163.39647762 21.39602085 19.095457 18.812681 18.850378 19.090508 19.246233 
163.4039247 36.97533804 19.276539 19.261448 19.716928 19.983467 20.339661 
163.42489118 30.34888698 19.373545 18.946108 18.872326 18.853086 18.866301 
163.42892938 31.77482902 18.788731 18.597376 18.898518 19.144825 19.554792 
163.44224882 2.7972469 19.855452 19.338573 19.411432 19.589342 19.707151 
163.46330138 64.75192116 19.483673 19.136141 19.409403 19.68854 19.84016 
163.46720061 10.09735046 19.183859 18.956812 19.161959 19.37702 19.636702 
163.47457606 52.00860815 19.365253 18.953506 19.268772 19.507898 19.926743 
163.49522503 26.5427531 18.90728 18.545553 18.870323 19.099392 19.353561 
163.4994319 42.58670514 18.403637 18.009737 18.141277 18.310192 18.526928 
163.5037584 3.33636763 19.176973 18.674736 18.926937 19.104795 19.29711 
163.52398842 -1.19252017 19.654457 19.218493 19.400917 19.65283 20.001753 
163.5361293 25.68876474 20.11199 20.15645 20.49688 20.824734 21.217611 
163.5362453 8.10348639 20.62991 20.388687 20.640736 21.021841 21.081507 
163.54381177 45.54889173 19.971497 19.703724 20.045731 20.348722 20.523108 
163.56094858 54.39709785 18.528065 18.812296 19.321217 19.620245 19.694511 
163.59556657 42.54709978 19.032942 19.000959 19.300703 19.668339 20.005291 
163.59774977 23.97531125 19.440701 19.029112 18.916412 18.965958 19.062614 
163.60689265 47.42748843 20.573254 20.180731 20.418068 20.531199 20.689251 
163.62330123 53.97486009 18.589289 18.81406 19.354094 19.666903 20.019699 
163.65339199 42.80486658 19.233698 18.81673 19.064869 19.301977 19.733786 
163.66973395 10.46129273 19.386501 18.96941 18.938927 19.011425 19.041309 
163.68352923 28.72887307 20.619036 20.180651 20.323643 20.339405 20.355003 
163.68817562 1.59042682 18.199907 18.52821 19.005791 19.312254 19.731871 
163.69481387 48.98707637 17.955984 17.965513 18.33189 18.650047 19.008862 
163.70781021 53.13310755 18.372248 17.915277 18.078014 18.233147 18.426838 
163.71719232 18.53586111 18.762621 18.361223 18.42177 18.536098 18.721155 
163.72196733 49.57518591 18.587868 18.120115 18.261673 18.429646 18.735476 
163.73186298 33.29047691 18.969629 18.727951 18.995996 19.244457 19.509617 
163.75029629 3.82051564 19.790264 19.485497 19.777294 20.077507 20.235619 
163.78362103 57.27186656 19.211834 19.083626 19.399803 19.735222 20.057384 
163.81873542 22.20731066 18.736275 18.330582 18.32592 18.399853 18.559734 
163.82152847 32.51640611 20.265188 19.807327 20.063065 20.305283 20.619234 
163.83564993 3.60280266 19.137295 19.105278 19.453049 19.736113 19.953201 
163.8366362 52.69519736 18.337849 17.962334 17.954702 18.053598 18.166807 
163.86546524 4.88609212 19.987465 19.601898 19.854359 20.049313 20.382978 
163.8693064 9.4534347 20.018045 19.634384 19.510616 19.543259 19.595158 
163.88577393 30.17244387 19.152565 18.877563 19.179184 19.373285 19.483192 
163.9203431 29.52274368 19.812113 19.40984 19.397152 19.415934 19.568068 
163.95035014 21.85203408 19.371861 18.853203 18.643097 18.571516 18.657858 
163.96378181 10.15461789 19.118975 18.632256 18.806381 19.03503 19.164913 
163.97254157 3.69096433 19.327576 18.878626 18.903419 18.959024 19.128712 
163.98019535 48.79440036 16.349861 16.816351 17.328434 17.693354 18.008476 
163.99495551 2.10425479 20.421082 20.015734 20.071119 20.288898 20.189949 
164.00026912 28.3444211 18.950676 18.553131 18.794312 19.030001 19.198078 
164.00227866 64.06894184 18.92396 19.016808 19.351313 19.695412 19.933765 
164.00556081 9.93504011 20.677483 20.209778 20.394974 20.575233 20.908167 
164.0100692 3.71951766 19.957878 19.548889 19.777483 19.970259 20.207972 
164.03365385 5.08304216 18.369532 18.709536 19.194437 19.511021 19.777697 
164.03492027 54.09422402 19.339304 18.745201 18.832573 18.952328 19.226635 
164.03726604 28.51360946 19.286709 19.688124 20.117956 20.492186 21.476782 
164.03919227 26.0559384 19.426338 18.98922 18.999434 19.068575 19.247046 
164.04593925 65.60875861 19.966602 19.786364 20.161798 20.402588 20.578543 
164.0513289 -0.10604475 18.057539 17.511995 17.714272 17.894968 18.090237 
164.0742337 19.91861415 19.40992 18.942549 18.881618 18.926693 19.001776 
164.08782619 3.74690566 19.441236 18.93573 18.986845 19.088219 19.245047 
164.13813389 61.54177244 18.983263 18.597269 18.498959 18.47963 18.529255 
164.1635398 22.47450696 18.800051 18.50659 18.619434 18.683317 18.982254 
164.20181616 55.70377898 19.4174 19.006681 19.005838 19.067972 19.240761 
164.23090602 27.9247108 18.356979 17.879885 17.915693 17.980488 18.111685 
164.24304647 57.99764478 20.07725 19.893164 20.236786 20.507618 20.910809 
164.27854109 25.6663311 18.216131 18.214067 18.589666 18.88501 19.267826 
164.2907875 2.61051251 18.807505 18.44392 18.380619 18.380287 18.55938 
164.29139041 11.97485798 18.380774 17.942266 17.94747 18.020941 18.079975 
164.29402565 59.38848846 19.495066 19.152651 19.021112 18.977627 19.1203 
164.29832957 32.22037877 19.248503 19.242527 19.590979 19.987242 20.104202 
164.30890175 54.25066784 18.907785 18.434902 18.336954 18.380011 18.418831 
164.32510048 26.24968675 19.454597 18.963217 18.894489 18.879261 19.02022 
164.34477731 4.97429649 20.109612 19.664068 19.897396 20.103907 20.247437 
164.34754889 14.14988231 19.028917 18.592346 18.720274 18.769073 18.961153 
164.36087159 43.35198978 16.152311 16.290352 16.688421 16.981009 17.275702 
164.36591361 0.35517598 19.09576 18.676853 18.778938 18.897034 19.07151 
164.36989691 33.20919075 19.69397 19.1642 19.351608 19.631945 19.655376 
164.41282593 3.43520495 19.743332 19.297941 19.533924 19.746286 20.02079 
164.42716231 37.2228441 19.32198 19.423069 19.860983 20.171379 20.507931 
164.4274123 52.8023617 20.371454 20.074305 20.389118 20.699255 20.558537 
164.42895854 28.70157314 18.716839 18.506472 18.777943 19.061251 19.361694 
164.46360416 60.38854475 18.29027 18.668776 19.156397 19.543613 19.853088 
164.46449103 52.09654545 20.043177 19.929388 20.258335 20.561293 20.737576 
164.49079489 60.06389951 19.934727 19.420761 19.460823 19.54505 19.742489 
164.50971831 36.19906086 17.456091 17.585028 18.030731 18.403736 18.684263 
164.54698024 47.96444072 16.965071 17.292395 17.712444 18.048931 18.389524 
164.57143922 50.76303097 19.660816 19.783325 20.214146 20.510504 20.583679 
164.57846173 51.90245215 18.794058 18.665842 18.945564 19.215963 19.357477 
164.59471407 28.67126253 19.869152 19.584833 19.888783 20.162659 20.517061 
164.60034713 5.90508178 19.895969 19.398979 19.164139 19.013973 19.097967 
164.60139966 51.46074988 18.725344 18.352623 18.540318 18.762205 18.957685 
164.60520984 30.95518341 19.398964 19.01421 19.276442 19.435221 19.759867 
164.61656084 29.53972505 18.217875 17.914255 18.166965 18.422602 18.697247 
164.62199419 61.27824672 19.029997 19.009594 19.371555 19.692038 20.16234 
164.69857117 20.65486879 18.740961 19.06377 19.541384 19.925636 20.243469 
164.69894211 65.65592923 20.29999 20.143122 20.427004 20.663454 21.108664 
164.70476233 9.96388018 18.57095 18.142826 18.219416 18.32542 18.452997 
164.71275596 40.61375743 19.955698 19.787004 20.136076 20.433178 20.246637 
164.73261268 28.6519643 20.518469 20.118464 20.399258 20.650845 21.519062 
164.74336311 54.56797082 19.866919 19.462036 19.63047 19.861193 19.997753 
164.77872342 29.58654679 20.046598 19.718227 19.893621 20.006241 20.231819 
164.79311996 35.15885918 18.294117 18.070129 18.393675 18.65764 18.922663 
164.81842298 51.41198172 15.982887 16.480785 16.968735 17.335115 17.660461 
164.84988468 50.52549 19.473902 19.199989 19.138149 19.222258 19.388626 
164.85960522 35.17894627 19.757692 19.418192 19.625837 19.858549 20.151157 
164.86760804 49.23255688 19.860151 19.542543 19.807405 20.132938 20.455292 
164.88561423 15.24543932 18.908955 18.450394 18.501892 18.654642 18.837959 
164.90863496 26.9972168 20.327394 20.08633 20.448656 20.745895 21.273394 
164.91858984 36.18996517 19.06295 18.738243 18.941689 19.116978 19.399124 
164.93190833 61.85340914 19.365143 19.015039 19.236179 19.571815 19.72945 
164.94659872 64.77028221 20.58514 20.114166 20.033489 20.024294 20.094481 
164.96559954 39.70104604 19.98868 19.662176 19.918238 20.204643 20.528145 
164.98963179 33.85739349 20.290636 19.871832 20.068865 20.257185 20.227716 
165.0235578 28.02535344 19.26194 19.70681 20.189678 20.521894 21.066534 
165.04113723 29.66501667 18.129307 17.82951 18.10475 18.410601 18.643978 
165.05548347 64.05867261 20.663467 20.393723 20.659012 20.931427 21.210455 
165.06045661 47.33157077 19.613663 19.539274 19.851702 20.170731 20.382215 
165.06521726 1.12792453 19.259594 18.865831 19.102842 19.36907 19.657236 
165.10104481 27.7718435 19.009735 18.781845 19.070385 19.357302 19.676945 
165.11224036 29.04562515 19.12266 18.669222 18.909983 19.162771 19.342819 
165.11974665 60.44980339 20.158499 19.925241 20.227768 20.493046 21.281954 
165.18034388 32.11817049 19.127632 18.724279 18.734528 18.847752 18.88364 
165.18492101 48.38409109 17.994242 17.430441 17.274775 17.266378 17.234211 
165.19009578 34.52110558 20.080225 19.961002 20.208696 20.585489 20.658522 
165.19691816 40.73498251 20.366894 20.137337 20.418839 20.655008 20.650814 
165.23769972 46.58326276 19.248793 19.109543 19.45355 19.758018 19.830839 
165.24515309 64.35704427 19.25815 19.222097 19.578114 19.936998 20.140551 
165.25048052 67.08013361 20.102779 20.15473 20.442917 20.766626 20.62245 
165.25926378 -0.09278121 19.913651 19.834625 20.075012 20.427681 20.660295 
165.33223181 5.25384015 18.850973 18.317602 18.483126 18.659079 18.85181 
165.33994738 48.23245996 19.862392 19.844007 20.24284 20.541193 21.053211 
165.38691357 4.22538459 20.431797 20.064205 20.133364 20.395189 20.637943 
165.41598369 31.77768737 20.800518 20.37417 20.352884 20.382076 20.790936 
165.43886434 28.27702833 20.840666 20.385147 20.497698 20.776846 20.867863 
165.43993428 23.2440792 19.65913 19.119781 18.983303 18.899137 19.024887 
165.45823669 42.00382008 19.842182 19.60499 19.785109 20.125826 20.304365 
165.50015146 63.89345962 20.832943 20.438726 20.611862 20.894554 21.582434 
165.55436809 34.32468091 17.596395 17.699774 18.102667 18.396433 18.751638 
165.572966 39.50059613 19.802227 19.637407 19.95739 20.198145 20.36775 
165.58234188 12.21497528 17.955988 17.995138 18.377993 18.704571 18.999098 
165.58899873 40.58062874 20.333649 20.035912 20.241438 20.514158 20.684107 
165.62515955 47.44309028 19.800091 19.924366 20.34964 20.583605 20.639009 
165.62928716 0.79329239 19.162676 18.949221 19.254536 19.554127 19.75078 
165.64670442 30.83519687 20.094835 19.822346 20.110867 20.375441 20.617306 
165.68438514 3.70300577 18.659962 18.416058 18.649122 18.869942 19.152525 
165.73221484 61.00962342 20.242441 20.014502 20.340954 20.526646 20.884171 
165.80341743 29.45364311 19.345551 19.530489 19.999445 20.229412 20.779222 
165.81138136 7.08079484 17.161367 17.153368 17.492033 17.827547 18.139927 
165.84356977 35.12238648 19.833103 19.312782 19.250603 19.240368 19.340271 
165.86125616 0.62376163 18.115282 17.679155 17.761854 17.902803 18.064335 
165.87171914 39.32196485 19.531399 19.034191 19.275805 19.39921 19.478802 
165.87273225 49.13374186 19.054054 18.663809 18.686337 18.775263 18.922808 
165.87289901 63.17529083 20.8405 20.333 20.47312 20.512846 20.532032 
165.87652137 34.46111798 18.513985 18.94599 19.454191 19.859402 20.10203 
165.8835583 0.74489361 20.726124 20.306889 20.474823 20.731045 20.467133 
165.90066825 36.62438376 19.945311 20.046087 20.410707 20.626104 20.675022 
165.94342341 35.31171034 20.127422 19.769306 20.106592 20.324911 20.578756 
165.99913887 38.32803118 18.949726 18.690952 19.028366 19.299604 19.672562 
166.02087654 37.61996608 19.292307 19.25465 19.688616 20.051981 20.172565 
166.08348647 -0.60783108 18.831074 18.39291 18.681629 18.852718 19.042002 
166.1089793 6.27511212 18.521685 18.449896 18.841822 19.119659 19.402967 
166.14693508 29.29931642 19.872753 20.182501 20.744116 21.022264 20.953825 
166.1582158 23.94484559 15.966405 16.234341 16.688711 17.03973 17.387094 
166.16559771 14.06491713 18.040983 18.0105 18.346033 18.641438 19.021748 
166.17156858 39.17414571 19.964039 19.583324 19.82892 20.064352 20.287838 
166.24729307 30.74682314 20.312992 19.927629 20.092735 20.325729 20.844255 
166.25178698 33.59465886 19.378321 18.808199 18.62499 18.573811 18.672405 
166.25972743 38.57529524 19.147873 19.185863 19.557924 19.842955 20.226183 
166.26984178 -16.47496151 19.754225 19.536833 19.785843 20.028753 20.386166 
166.274777 58.51751908 18.353868 17.951075 17.956821 18.196011 18.417929 
166.28134122 24.53205701 19.229126 18.792778 18.764769 18.780626 18.929367 
166.29162063 27.64486384 19.285839 18.938478 18.878265 18.876812 18.976202 
166.3000207 32.00107942 19.820061 19.36972 19.115673 19.067181 19.145712 
166.30854122 8.18968338 19.948294 19.654217 19.966578 20.18701 20.502319 
166.31383243 0.27393098 15.506461 15.193648 15.394053 15.627917 15.874494 
166.3165947 19.41488662 18.87426 18.482395 18.529537 18.586267 18.700708 
166.35705584 -16.22454632 17.922964 17.543011 17.723989 17.889906 18.113771 
166.3648633 30.16187078 19.421436 19.006773 19.018654 19.083672 19.262672 
166.36696918 -16.40203651 20.121607 20.121574 20.424049 20.66161 21.177877 
166.43464185 32.36626739 19.353081 18.893013 18.913347 18.942234 19.045933 
166.44125487 39.67617804 20.384228 20.039629 20.114075 20.171804 20.223471 
166.44457881 37.72495738 19.547632 19.10293 19.314154 19.567245 19.73992 
166.45518153 2.73124896 18.126093 18.503115 18.997116 19.310101 19.786903 
166.46090606 38.21759362 16.601761 16.817497 17.236895 17.609142 17.884842 
166.49589888 2.52442051 18.746813 18.33419 18.319719 18.403448 18.492266 
166.50244966 62.17145414 17.678621 17.332369 17.38945 17.506193 17.692114 
166.50287701 -16.08278664 18.958071 18.821901 19.074461 19.251644 19.420967 
166.51279739 1.0026235 18.961901 19.028357 19.398945 19.855179 19.978512 
166.52536436 50.34957479 18.725645 18.284172 18.485437 18.669205 18.947777 
166.56843214 45.31548524 17.468159 16.969002 16.860157 16.860832 16.897154 
166.5800441 29.63747711 20.68132 20.051422 19.905308 19.838293 19.677919 
166.59751895 1.25579165 18.788797 18.390036 18.496941 18.638966 18.808474 
166.59888922 39.71550558 19.667498 19.273035 19.455883 19.627335 19.898186 
166.63305605 50.88388679 17.224848 17.334309 17.786362 18.169779 18.4151 
166.65300184 -0.18955113 18.615078 18.309071 18.57443 18.829699 19.062206 
166.71582489 62.83999007 17.297113 16.912191 17.125469 17.299629 17.512625 
166.7641515 25.86640579 18.463614 18.158293 18.415804 18.709955 19.001875 
166.79848831 7.64682345 20.872196 20.524588 20.866451 20.892761 21.134014 
166.82151064 25.79079037 19.454908 19.051867 19.043238 19.075104 19.170582 
166.858883 35.02853074 19.209354 19.007191 19.283432 19.55007 19.910826 
166.89256217 27.39110397 18.779503 18.321287 18.473003 18.703611 18.842537 
166.89923497 61.77689305 20.417311 20.028019 20.032387 20.014482 20.010799 
166.90016777 -17.09826446 19.521162 19.174381 19.419502 19.603148 19.818666 
166.93914564 65.2894737 20.644808 20.434711 20.354935 20.396105 20.740826 
166.94499474 61.09934836 19.747137 19.49711 19.835752 20.107563 20.509624 
166.9529599 -16.61391961 18.300671 18.612906 19.038881 19.353954 19.699848 
166.95649613 52.78082943 19.013615 18.540651 18.360983 18.324617 18.287077 
